article_title,revision_id,article_quality,country,population,region
"Alioune Badara M'Bengue",1246298766,Stub,"Senegal",,
"Penda Mbow",1152886496,Start,"Senegal",,
"Mamadou Bamba Ndiaye",1180233069,Stub,"Senegal",,
"Marième Ndiaye",1233246343,Stub,"Senegal",,
"Ndioro Ndiaye",1229876012,Start,"Senegal",,
"Khalilou Sall",1109928120,Stub,"Senegal",,
"Alioune Sarr",1131649220,C,"Senegal",,
"Assane Seck",1243288959,Stub,"Senegal",,
"Léopold Sédar Senghor",1248475218,B,"Senegal",,
"Louis Jacques Senghor",1093235015,Stub,"Senegal",,
"Fatimata Seye Sylla",1199198709,Start,"Senegal",,
"Moustapha Sourang",1229875469,Start,"Senegal",,
"Branislav Andjelić",1216083276,C,"Serbia",,
"Dragan Andrić (politician)",1215341163,C,"Serbia",,
"Shqiprim Arifi",1245996635,Start,"Serbia",,
"Ljiljana Beronja",1215345234,Start,"Serbia",,
"Sava Bjelanović",1248639747,Start,"Serbia",,
"Radmilo Bogdanović",1248776436,C,"Serbia",,
"Adam Bogosavljević",1231411435,Start,"Serbia",,
"Melko Čingrija",1120771298,Start,"Serbia",,
"Dragoslav Ćirković",1067963386,Stub,"Serbia",,
"Jovan Ćirković",1123984236,Start,"Serbia",,
"Dobrica Ćosić",1244959827,C,"Serbia",,
"Branislav Crnčević",1216623573,Start,"Serbia",,
"Jovan Dejanović (politician)",1243511775,Stub,"Serbia",,
"Stojimir Dobrosavljević",1241316637,Stub,"Serbia",,
"Petar Dobrović",1250714747,Start,"Serbia",,
"Đura Dokić",1219748435,Start,"Serbia",,
"Panta Draškić",1241316628,Start,"Serbia",,
"Danica Drašković",1250515868,GA,"Serbia",,
"Milorad Drašković",1243519469,Start,"Serbia",,
"Željko Fajfrić",1226700669,Stub,"Serbia",,
"Vlada Ilić",1243519452,GA,"Serbia",,
"Trivo Inđić",1122747074,Start,"Serbia",,
"Antonije Isaković",1226317296,Stub,"Serbia",,
"Oliver Ivanović",1250190967,B,"Serbia",,
"Golub Janić",1179504119,Start,"Serbia",,
"Dragić Joksimović",1100853216,Stub,"Serbia",,
"Dragutin Jovanović-Lune",1226933273,Start,"Serbia",,
"Dragan Jovanović (Yugoslav politician)",1110036654,Stub,"Serbia",,
"Stevan Knićanin",1249043914,C,"Serbia",,
"Milan Komnenić",1243511522,Start,"Serbia",,
"Josif Kostić",1207040998,Stub,"Serbia",,
"Drago Kovačević",1106827460,Start,"Serbia",,
"Milan Kovačević",1214993232,Start,"Serbia",,
"Bogoljub Kujundžić",1227405941,Start,"Serbia",,
"Ognjen Kuzmanović",1165558351,Stub,"Serbia",,
"Stjepan Mitrov Ljubiša",1240189643,C,"Serbia",,
"Panta Lunjevica",1249895893,Start,"Serbia",,
"Čedomir Marjanović",1165566258,Stub,"Serbia",,
"Svetozar Marković",1250714865,C,"Serbia",,
"Dobrica Matković",1178306655,Stub,"Serbia",,
"Bogdan Medaković",1202961657,Start,"Serbia",,
"Miroslava Milenović",1174745856,Start,"Serbia",,
"Stevan Milosavljević",1072287796,Start,"Serbia",,
"Jevrem Nenadović",1233236004,Start,"Serbia",,
"Radovan Ničić",1099986846,Stub,"Serbia",,
"Svetozar Pribićević",1244954755,C,"Serbia",,
"Medo Pucić",1209507523,C,"Serbia",,
"Zoran Radojičić",1243519591,Start,"Serbia",,
"Miloš Radosavljević (politician)",1216209091,Stub,"Serbia",,
"Žika Rafajlović",1245830899,Start,"Serbia",,
"Goran Rakić",1250189215,C,"Serbia",,
"Dušan Salatić",1152346392,Stub,"Serbia",,
"Aleksandar Sandić",1233289717,C,"Serbia",,
"Miloš Savčić",1244519801,FA,"Serbia",,
"Arsenije Sečujac",1246835742,Start,"Serbia",,
"Stojan Simić",1222137325,Start,"Serbia",,
"Milan Smiljanić (priest)",1247970488,Start,"Serbia",,
"Jovica Stanišić",1243519332,GA,"Serbia",,
"Dragiša Stojadinović",1178306734,C,"Serbia",,
"Nikola Stojanović (politician, born 1880)",1208982210,GA,"Serbia",,
"Savo Štrbac",1222101781,Start,"Serbia",,
"Ilija Šumenković",1160296340,Start,"Serbia",,
"Ranko Tajsić",1170120242,Start,"Serbia",,
"Teodosije Maričević",1232443957,Start,"Serbia",,
"Mirko Tepavac",1243511560,Stub,"Serbia",,
"Lazar Tomanović",1243083023,Start,"Serbia",,
"Miloš Trifunović (politician)",1243519233,GA,"Serbia",,
"Miloš Trivunac",1249536547,Start,"Serbia",,
"Dimitrije Tucović",1249503722,C,"Serbia",,
"Milorad Unković",1243519686,Stub,"Serbia",,
"Jovan Valenta",1147361812,Start,"Serbia",,
"Aleksandar Vasić (politician)",1219518076,Stub,"Serbia",,
"Dragan Velikić",1241200402,Start,"Serbia",,
"Đorđe Vojnović",1201926443,Stub,"Serbia",,
"Milorad Vučelić",1226407894,Start,"Serbia",,
"Gavro Vučković Krajišnik",1107975991,Start,"Serbia",,
"Milija Zdravković",1231464971,Stub,"Serbia",,
"Dušan Zelenbaba",1240611479,Start,"Serbia",,
"Petar Živković",1244369087,Start,"Serbia",,
"Charles Bastienne",1076671631,Stub,"Seychelles",,
"Wallace Cosgrow",1208919956,Stub,"Seychelles",,
"Didier Dogley",1236082048,Stub,"Seychelles",,
"Errol Fonseka",1235434444,Stub,"Seychelles",,
"Joel Morgan",1190556649,Stub,"Seychelles",,
"Satya Naidu",1242656872,Start,"Seychelles",,
"John Amadu Bangura",1242154948,C,"Sierra Leone",,
"Arnold Jonathan Bishop-Gooding",1248518628,Start,"Sierra Leone",,
"Christopher Okoro Cole",1242261320,Start,"Sierra Leone",,
"Moinina Fofana",1150967706,Stub,"Sierra Leone",,
"Momoh Gulama",949562875,Start,"Sierra Leone",,
"Sheik-Umarr Mikailu Jah",1245194292,C,"Sierra Leone",,
"Mohamed Wurie Jalloh",1230927199,Stub,"Sierra Leone",,
"Henry M. Joko-Smart",1236239051,Start,"Sierra Leone",,
"Yahya Kanu",1229494641,Start,"Sierra Leone",,
"Danda Mohamed Kondeh",1229753869,Stub,"Sierra Leone",,
"Henry Josiah Lightfoot Boston",1242154971,Start,"Sierra Leone",,
"Émile F. Luke",1240785376,Stub,"Sierra Leone",,
"Henry O. Macauley",1229932778,Stub,"Sierra Leone",,
"Alie Badara Mansaray",1158873914,Stub,"Sierra Leone",,
"Mohamed Kamarainba Mansaray",1105894039,C,"Sierra Leone",,
"Solomon Musa",1078399680,Start,"Sierra Leone",,
"Thomas Peters (revolutionary)",1188215384,C,"Sierra Leone",,
"Bai Kelfa Sankoh",1163409287,Stub,"Sierra Leone",,
"Tinga Seisay",1227392405,C,"Sierra Leone",,
"Nancy Steele",1138409597,Start,"Sierra Leone",,
"Valentine Strasser",1213633579,C,"Sierra Leone",,
"Alpha Timbo",971644466,Start,"Sierra Leone",,
"Andrew Kuan",1173399298,Start,"Singapore",,
"Lim Han Hoe",1162078233,C,"Singapore",,
"Ooi Boon Ewe",1246674872,Start,"Singapore",,
"Rajabali Jumabhoy",1225577335,C,"Singapore",,
"Tibor Bastrnák",1241436480,Stub,"Slovakia",,
"Dagmara Bollová",1247408245,Stub,"Slovakia",,
"Karol Dembovský",1176694907,Start,"Slovakia",,
"Ľubomír Dolgoš",1207710646,Start,"Slovakia",,
"Vladimír Faič",1230180876,Start,"Slovakia",,
"Rudolf Filkus",1165978468,Stub,"Slovakia",,
"Ján Francisci-Rimavský",1243155672,C,"Slovakia",,
"Milan Haborák",1243262444,Start,"Slovakia",,
"Ivan Hopta",1172531464,Stub,"Slovakia",,
"Jozef Miloslav Hurban",1240752033,C,"Slovakia",,
"Antonín Janoušek",1241436446,Start,"Slovakia",,
"Dušan Jarjabek",1230180917,Start,"Slovakia",,
"Andrea Kalavská",1247404602,Stub,"Slovakia",,
"Ján Kollár",1228887791,C,"Slovakia",,
"Juraj Košút",1228957061,C,"Slovakia",,
"Magda Košútová",1235907399,Stub,"Slovakia",,
"Ján Krošlák",1214335127,Start,"Slovakia",,
"Ivan Lesay",1224200607,GA,"Slovakia",,
"Ivan Lexa",1230180928,Start,"Slovakia",,
"Ján Lunter",1105947402,Start,"Slovakia",,
"József Nagy (politician)",1224768389,Start,"Slovakia",,
"Viliam Novotný",1195822277,Stub,"Slovakia",,
"Štefan Osuský",1250297617,C,"Slovakia",,
"Gabriel Palacka",1230180954,Start,"Slovakia",,
"Lucia Plaváková",1247445090,Stub,"Slovakia",,
"Jozef Pribilinec",1230117870,C,"Slovakia",,
"Ján Richter",1230254036,Start,"Slovakia",,
"Tatiana Rosová",1235907524,Stub,"Slovakia",,
"Jozef Sivák",1221991531,Stub,"Slovakia",,
"Radovan Sloboda (politician)",1235513126,Start,"Slovakia",,
"Ľudovít Štúr",1245572786,C,"Slovakia",,
"Jaroslav Svěchota",1115512326,Start,"Slovakia",,
"Ľubomír Vážny",1237144131,Start,"Slovakia",,
"8th National Assembly of Slovenia",1249160149,C,"Slovenia",,
"Mark Boris Andrijanič",1198352017,Start,"Slovenia",,
"Joseph Emanuel Barbo von Waxenstein",1230326241,Start,"Slovenia",,
"Tatjana Bobnar",1184611030,Start,"Slovenia",,
"József Borovnyák",1237351064,Stub,"Slovenia",,
"Klemen Boštjančič",1218026356,Start,"Slovenia",,
"Uroš Brežan",1232181073,Start,"Slovenia",,
"Ivan Cankar",1245475637,C,"Slovenia",,
"Jože P. Damijan",1177335389,GA,"Slovenia",,
"Lambert Ehrlich",1182674076,GA,"Slovenia",,
"Josip Ferfolja",1144472397,Start,"Slovenia",,
"Sanja Ajanović Hovnik",1184611485,Start,"Slovenia",,
"Johann Nepomuk Hradeczky",1030361090,Start,"Slovenia",,
"Božidar Jakac",1249350013,C,"Slovenia",,
"József Klekl (politician)",1185528975,Start,"Slovenia",,
"József Klekl (writer)",1230784400,Start,"Slovenia",,
"Alojz Kovšca",1217863750,Stub,"Slovenia",,
"Jožef Krajnc",1239252872,Start,"Slovenia",,
"Ivan Kramberger",1230833935,Start,"Slovenia",,
"István Kühár",1185528946,Stub,"Slovenia",,
"Matija Majar",1195006555,Start,"Slovenia",,
"Andrej Marinc",1249146653,Stub,"Slovenia",,
"Matej Arčon",1232181251,Start,"Slovenia",,
"Anton Novačan",1208186784,Start,"Slovenia",,
"Igor Papič",1240222916,Stub,"Slovenia",,
"Dominika Švarc Pipan",1231574449,Start,"Slovenia",,
"Jože Podgoršek",1100530431,Stub,"Slovenia",,
"Jožica Puhar",1217860670,Stub,"Slovenia",,
"Dušan Šinigoj",1242440118,Stub,"Slovenia",,
"Matija Škerbec",1180682572,B,"Slovenia",,
"Alenka Smerkolj",1172950113,Start,"Slovenia",,
"Emilija Stojmenova Duh",1246237465,Start,"Slovenia",,
"Patricija Šulin",1188651207,Stub,"Slovenia",,
"József Szakovics",1237352671,Start,"Slovenia",,
"Vilmos Tkálecz",1212265925,Stub,"Slovenia",,
"Ludvik Toplak",1215540371,Start,"Slovenia",,
"Asta Vrečko",1239433404,Start,"Slovenia",,
"Anton Fran Wagner",1228384804,Stub,"Slovenia",,
"Nestor Ghiro",1223783811,Stub,"Solomon Islands",,
"John Dean Kuku",1146487474,Stub,"Solomon Islands",,
"Doreen Kuper",1071176674,Start,"Solomon Islands",,
"Eric Lawson (politician)",1103173015,Start,"Solomon Islands",,
"John Maneniaru",1224038513,Stub,"Solomon Islands",,
"Andrew Manepora",1191281042,Stub,"Solomon Islands",,
"Julian Moti",1220965405,C,"Solomon Islands",,
"Bartholomew Parapolo",1222021153,Stub,"Solomon Islands",,
"Daniel Suidani",1244108597,Start,"Solomon Islands",,
"Anthony Veke",1249903984,Stub,"Solomon Islands",,
"Joseph Waleanisia",1103157537,Stub,"Solomon Islands",,
"Ajilon Jasper Nasiu",1221556312,Stub,"Solomon Islands",,
"Hassan Adan Wadadid",1242398633,Start,"Somalia",,
"Mohamoud Diriye Abdi Joof",1171759998,Stub,"Somalia",,
"Abdillahi Fadal Iman",1108538185,Stub,"Somalia",,
"Ahmed Abdisalam Adan",1243727922,C,"Somalia",,
"Abukar Umar Adani",1195269235,Stub,"Somalia",,
"Abshir Aden Ferro",1249386156,C,"Somalia",,
"Aden Isaq Ahmed",1241124928,Start,"Somalia",,
"Abdulahi Ahmed Afrah",1062657842,Stub,"Somalia",,
"Abdirahman Ahmed",1024854466,Stub,"Somalia",,
"Abdullahi Mohamed Ali",1244290824,Start,"Somalia",,
"Awad Ahmed Ashareh",934134220,Stub,"Somalia",,
"Ali Abdi Aware",1238577757,Start,"Somalia",,
"Abdurahman Abdullahi Baadiyow",1226329759,Start,"Somalia",,
"Balal Mohamed Osman",1229646022,Stub,"Somalia",,
"Hussein Hagi Bood",1106104619,Stub,"Somalia",,
"Abdi Hassan Buni",1186251111,Start,"Somalia",,
"Abdikarin Dahir",1240850209,Stub,"Somalia",,
"Abdikarim Dhaaye",1177315930,Stub,"Somalia",,
"Ali Dhere",1238211507,Stub,"Somalia",,
"Djama Ali Moussa",1242429887,Stub,"Somalia",,
"Ahmed Farah Dualeh",1231104858,Start,"Somalia",,
"Mohamed Omar Dubad",1138175757,Start,"Somalia",,
"Osman Dubbe",1167452006,Start,"Somalia",,
"Mohamed Ali Facaye",1183837827,Stub,"Somalia",,
"Abdulcadir Gabeire Farah",1127388256,C,"Somalia",,
"Abdulrahim Abby Farah",1233766067,C,"Somalia",,
"Ahmed Moalim Fiqi",1232330437,Start,"Somalia",,
"Mohamud Abdi Gaab",1250648846,Stub,"Somalia",,
"Ahmed Gacmayare",1154853671,Stub,"Somalia",,
"Garaad Abdulahi Garaad Soofe",1185995272,Start,"Somalia",,
"Garad Adan Bin Kooshin",1225232336,C,"Somalia",,
"Jama Mohamed Ghalib",1250294464,Start,"Somalia",,
"Draft:Guled Bihi Abdi",1241700679,Stub,"Somalia",,
"Ibraahim Guure",1243240858,Stub,"Somalia",,
"Yusuf Ahmed Hagar Dabageed",1188398539,Start,"Somalia",,
"Zakaria Mohamed Haji-Abdi",1205851984,Start,"Somalia",,
"Hassan Nur Elmi",1229588066,Stub,"Somalia",,
"Mohamed Ali Hassan",1158685492,Stub,"Somalia",,
"Sadak Omar Hassan",1218256927,Start,"Somalia",,
"Ali Yusuf Hosh",1235398629,Stub,"Somalia",,
"Abdirahman Haji Aden Ibbi",1223694493,Stub,"Somalia",,
"Hanifa Mohamed Ibrahim",1233626945,Stub,"Somalia",,
"Ibrahim Artan Ismail",1243243246,Stub,"Somalia",,
"Mohamed Sheikh Ismail",1009328790,Start,"Somalia",,
"Yusuf Mohamed Ismail",1217119391,Start,"Somalia",,
"Abdihamid Sheikh Abdisalam Isse",1211653922,Stub,"Somalia",,
"Ahmed Sheikh Jama",1241971490,Stub,"Somalia",,
"Bashir Mohamed Jama",1236987408,Start,"Somalia",,
"Farah Ali Jama",1217078017,Start,"Somalia",,
"Abdirahman Janaqow",1202660894,Start,"Somalia",,
"Abdirizak Jurile",1220585287,Start,"Somalia",,
"Muna Khalif",1240386667,Start,"Somalia",,
"Mohammed Awale Liban",1250698949,Stub,"Somalia",,
"Abdihakim Luqman",1236505010,Stub,"Somalia",,
"Maslah Mohammed Siad Barre",1246397242,Start,"Somalia",,
"Hassan Moalim",1223156433,Stub,"Somalia",,
"Mohamed Ahmed Sheikh Ali",1226025037,Stub,"Somalia",,
"Abdinur Sheikh Mohamed",1048396818,Stub,"Somalia",,
"Mohamud Sayid Aden",1244503224,Stub,"Somalia",,
"Muḥammad ibn 'Abdallāh Hassan",1250286037,C,"Somalia",,
"Gobsan Muhumed",1243657457,Stub,"Somalia",,
"Abdullahi Mohamed Nur",1249185426,Stub,"Somalia",,
"Haji Ibrahim Nur",1089443067,Stub,"Somalia",,
"Mohamed Ali Nur",1173362453,GA,"Somalia",,
"Abdilqadir Ali Omar",1249795421,Stub,"Somalia",,
"Daud Mohamed Omar",1238075905,Start,"Somalia",,
"Mustafa Mohammed Omar",1246360389,Start,"Somalia",,
"Abdirahman Dahir Osman",975462878,Stub,"Somalia",,
"Djama Rabile Ghod",1185856641,Start,"Somalia",,
"Said Mohamed Rage",1220698202,Stub,"Somalia",,
"Abdulkadir Sheikh Sakhawudeen",1249819962,Stub,"Somalia",,
"Yusuf Osman Samatar",1180587249,GA,"Somalia",,
"Mohamed Adan Saqadhi",1214578040,Stub,"Somalia",,
"Aden Saran-Sor",919377968,Stub,"Somalia",,
"Ali Sheegow",1175813709,Stub,"Somalia",,
"Said Hassan Shire",1191019702,Stub,"Somalia",,
"Mohamud Siraji",1232856605,C,"Somalia",,
"Hawo Tako",1244646660,Stub,"Somalia",,
"Khalif Mumin Tohow",1171423321,Start,"Somalia",,
"Omar Ismail Waberi",1140507231,Stub,"Somalia",,
"Deeq Sulaiman Yusuf",977166270,Start,"Somalia",,
"Abdilahi Husein Iman Darawal",1171760173,Stub,"Somalia",,
"Abdirahim Ali Ismail",1189471410,Stub,"Somalia",,
"Mohamed Yusuf Abdirahman",1056374599,Stub,"Somalia",,
"Abdullahi Abdi Omar",1167729311,Stub,"Somalia",,
"Ahmed Aw Dahir",1062918876,Start,"Somalia",,
"Mohammed Ahmed Alin",1163226753,Stub,"Somalia",,
"Buurmadow",1249135870,Start,"Somalia",,
"Mohamed Abdi Dhinbil",1186067971,Stub,"Somalia",,
"Abdikarim Adan Haji Diriye",1211158919,Stub,"Somalia",,
"Ahmed Mohamed Gulaid",1244415143,Stub,"Somalia",,
"Dayib Gurey",1230707703,Stub,"Somalia",,
"Suleiman Hassan Haddi",1080321751,Stub,"Somalia",,
"Abdiaziz Hussein Hassan",1050666572,Stub,"Somalia",,
"Hersi Ali Haji Hassan",1246274637,Start,"Somalia",,
"Abdiqani Mohamoud Jidhe",1249819942,Stub,"Somalia",,
"Mohamed Hussein Jama",1187600994,Stub,"Somalia",,
"Nafisat Yusuf Mohammed",1013484175,Start,"Somalia",,
"Ismail Haji Nour",1243384984,Stub,"Somalia",,
"Osman Saleban Jama",1073933365,Start,"Somalia",,
"Jibrell Ali Salad",1086444472,Start,"Somalia",,
"Faysal Ali Warabe",1245565775,C,"Somalia",,
"Dulton Adams",1159756311,Stub,"South Africa",,
"Bongani Baloyi",1244353459,C,"South Africa",,
"Japie Basson",1216786719,Start,"South Africa",,
"Christiaan Frederik Beyers",1246853229,GA,"South Africa",,
"Bongani Bongo",1241954393,C,"South Africa",,
"Shaun Byneveldt",1226295703,Stub,"South Africa",,
"Marshall Campbell",1245674826,Start,"South Africa",,
"Badih Chaaban",1227519178,Start,"South Africa",,
"Geoffrey Cronjé",1243421353,Stub,"South Africa",,
"Rowan Cronjé",1248935419,C,"South Africa",,
"David Dichaba",1174702820,Stub,"South Africa",,
"Cathy Dlamini",1235566176,Start,"South Africa",,
"Nhlanhla Lux",1210051518,Stub,"South Africa",,
"Stephanus Jacobus du Toit",1250244949,GA,"South Africa",,
"Elijah Mdolomba",1157964376,Stub,"South Africa",,
"Jennifer Ferguson",1217966345,Start,"South Africa",,
"Frederick Smith (South African politician)",1236955193,Stub,"South Africa",,
"Benjamin Greenacre",1246187242,Stub,"South Africa",,
"Owen Horwood",1219703595,Start,"South Africa",,
"Danie Hough",1139511588,Stub,"South Africa",,
"Henry Charles Hull",1249976624,B,"South Africa",,
"Davidson Don Tengo Jabavu",1186373019,Start,"South Africa",,
"John William Jagger",1164884865,Start,"South Africa",,
"Christina Jasson",1247391424,Start,"South Africa",,
"Makhosi Khoza",1247585467,C,"South Africa",,
"Joel Krige",1228754883,Stub,"South Africa",,
"Johannes Christoffel Krogh",1184919356,Start,"South Africa",,
"Dawid Kruiper",1249791603,Start,"South Africa",,
"Cornelis Jacobus Langenhoven",1244010267,C,"South Africa",,
"Louis le Grange",1236638243,Start,"South Africa",,
"Maruping Lekwene",1233190748,Start,"South Africa",,
"Lindiwe Mabuza",1242817853,C,"South Africa",,
"Elizabeth Mafekeng",1247393179,C,"South Africa",,
"Mmusi Maimane",1241103024,GA,"South Africa",,
"Geoff Makhubo",1225679410,Start,"South Africa",,
"Mabel Malherbe",1246187297,Start,"South Africa",,
"Neo Maneng",1233538182,Stub,"South Africa",,
"Themba Maseko",1246257695,C,"South Africa",,
"Bandile Masuku",1209123522,C,"South Africa",,
"Qaqambile Matanzima",1244192469,C,"South Africa",,
"Khayelihle Mathaba",1084880305,Stub,"South Africa",,
"Thabo Mbeki",1249110529,GA,"South Africa",,
"Graham McIntosh",1229441400,C,"South Africa",,
"Ntombi Mekgwe",1229205346,GA,"South Africa",,
"Jan Meyer",1236955214,B,"South Africa",,
"Clarence Mini",1247395705,C,"South Africa",,
"David Mkhwanazi",1247715431,C,"South Africa",,
"Wilton Mkwayi",1247400130,C,"South Africa",,
"Zwakele Mncwango",1244193047,C,"South Africa",,
"Khethiwe Moeketsi",1241959402,Start,"South Africa",,
"Silas Molema",1087407617,Start,"South Africa",,
"John Moodey",1229524202,C,"South Africa",,
"Frederick Moor",1161587837,Start,"South Africa",,
"Viola Motsumi",1233386142,Start,"South Africa",,
"Dali Mpofu",1244979306,B,"South Africa",,
"Mpumi Mpofu",1217400914,Stub,"South Africa",,
"Bongani Msomi",1168741905,Stub,"South Africa",,
"Sankie Mthembi-Mahanyele",1247392190,C,"South Africa",,
"Jay Naidoo",1250478359,C,"South Africa",,
"Prema Naidoo",1247392973,Start,"South Africa",,
"Sister Bernard Ncube",1247392980,C,"South Africa",,
"Mandla Nkomfe",1146001817,C,"South Africa",,
"Sibongile Nkomo",1158222491,Stub,"South Africa",,
"Thami Ntuli",1247658777,Start,"South Africa",,
"Stafford Parker",1228912274,Start,"South Africa",,
"Penny Penny",1242734407,Start,"South Africa",,
"Rebecca Phaladi-Digamela",1135223262,Start,"South Africa",,
"Pieter Gysbert Noodt",975860917,Stub,"South Africa",,
"Amichand Rajbansi",1246417697,C,"South Africa",,
"JN Reddy (politician)",1244194513,GA,"South Africa",,
"Zamani Saul",1212693522,Start,"South Africa",,
"Helen Sauls-August",1244192570,Stub,"South Africa",,
"Charles Saunders (colonial administrator)",1247585508,Start,"South Africa",,
"Floyd Shivambu",1246002695,GA,"South Africa",,
"Archie Sibeko",1182859312,C,"South Africa",,
"Letitia Sibeko",1247394828,Start,"South Africa",,
"Edward Philip Solomon",1232021267,Start,"South Africa",,
"Max Sonnenberg",1219861485,Start,"South Africa",,
"Walter Stanford",1236955401,C,"South Africa",,
"Richard Stuttaford",1233145063,Start,"South Africa",,
"Michael Tellinger",1177406709,Start,"South Africa",,
"Thulasizwe Thomo",1242055258,Start,"South Africa",,
"Moses Twebe",1084874768,Stub,"South Africa",,
"Andries Waterboer",1231371989,Start,"South Africa",,
"Nicolaas Waterboer",1215486445,Start,"South Africa",,
"Alan Winde",1235103533,GA,"South Africa",,
"An Kyung-duk",1215785399,Start,"Korea, South",,
"Bae Deok-kwang",1210762609,Stub,"Korea, South",,
"Cha Myong-jin",1248053978,GA,"Korea, South",,
"Chang Jung-sook",1211885011,C,"Korea, South",,
"Chang Sŏng-man",1211885084,C,"Korea, South",,
"Cho Jeong-sik",1248055796,C,"Korea, South",,
"Choi Bae-geun",1248055386,C,"Korea, South",,
"Choi Gyung-hwan",1211890387,C,"Korea, South",,
"Choi Hye-young",1248055430,C,"Korea, South",,
"Choi Jong-won",1243716877,C,"Korea, South",,
"Choi Sae-hwang",1170460727,Start,"Korea, South",,
"Chun Yung-woo",1211894746,Stub,"Korea, South",,
"Chung Woon-chun",1248054380,GA,"Korea, South",,
"Ha Tae-keung",1242619974,C,"Korea, South",,
"Han Sun-kyo",1248054350,GA,"Korea, South",,
"Hong Moon-jong",1228163146,Start,"Korea, South",,
"Hwang Young-cheul",1212684775,Start,"Korea, South",,
"Hwangbo Seung-hee",1248060797,GA,"Korea, South",,
"Jang Kyung-tae",1248060371,C,"Korea, South",,
"Jang Sung-min",1248053120,Start,"Korea, South",,
"Jang Tae-wan",1248685977,Start,"Korea, South",,
"Jee Man-won",1214758329,Stub,"Korea, South",,
"Jeon Kwang-hoon",1250378864,GA,"Korea, South",,
"Jeong Seung-hwa",1249809187,Start,"Korea, South",,
"Kang Sung-hee (politician)",1212134475,Start,"Korea, South",,
"Kang Yong-suk",1211216893,C,"Korea, South",,
"Kim Choong-soo",1210984562,C,"Korea, South",,
"Kim Eun-hye (politician)",1248060805,GA,"Korea, South",,
"Kim Hyung-shik",1248054490,C,"Korea, South",,
"Kim Jae-yeon (politician)",1250111695,C,"Korea, South",,
"Kim Jong-hoe",1248054399,Stub,"Korea, South",,
"Kim Jong-hwan (military officer)",1214762134,Stub,"Korea, South",,
"Kim Joon-kyo",1248054262,C,"Korea, South",,
"Kim Jung-hwa (politician)",1212149322,Start,"Korea, South",,
"Kim Nam-kuk",1248055448,GA,"Korea, South",,
"Kim Se-jin (politician)",1216840135,Stub,"Korea, South",,
"Kim Seon-dong (politician, born 1967)",1248491631,Start,"Korea, South",,
"Kim Woong",1248060762,GA,"Korea, South",,
"Kim Young-bae (politician, born 1967)",1248248014,C,"Korea, South",,
"Yun-Tae Kim",1210823326,Start,"Korea, South",,
"Koo Yun-cheol",1212159657,C,"Korea, South",,
"Kook Jong-nam",1228800740,Stub,"Korea, South",,
"Kwak Sang-hoon",1245683465,Stub,"Korea, South",,
"Kweon Seong-dong",1219159232,C,"Korea, South",,
"Lee Baek-yun",1212261224,Start,"Korea, South",,
"Lee Cha-su",1212685987,Stub,"Korea, South",,
"Lee In-je",1248052580,Start,"Korea, South",,
"Lee Jung-woo",1212529450,Stub,"Korea, South",,
"Lee Keun-shik",1248055313,Start,"Korea, South",,
"Lee Sang-kyu",1212686631,GA,"Korea, South",,
"Lee Tae-bok",1238348498,Stub,"Korea, South",,
"Min Jong-gi",1242905318,Stub,"Korea, South",,
"Moon Sung-hyun (politician)",1237353584,Stub,"Korea, South",,
"Moon Sung-keun",1241282811,C,"Korea, South",,
"Noh Hyeong-ouk",1212687617,C,"Korea, South",,
"Oh Gi-hyoung",1248063346,Start,"Korea, South",,
"Oh Shin-hwan",1215046755,GA,"Korea, South",,
"Pak Tongjin",1209936561,Stub,"Korea, South",,
"Park Jong-sun",1203429219,Stub,"Korea, South",,
"Park Joo-hyun (politician)",1212681216,Start,"Korea, South",,
"Park Ju-won (politician)",1239331399,Start,"Korea, South",,
"Park Jun-young (government official)",1212688133,Start,"Korea, South",,
"Park Kwang-on",1248053988,GA,"Korea, South",,
"Park Myung-keun",1212688343,Start,"Korea, South",,
"Seonu Hwi",1235438354,C,"Korea, South",,
"Shin Jeong-yil",1227149477,C,"Korea, South",,
"Shin Seong-il",1234392094,C,"Korea, South",,
"Song Ja",1210545243,Start,"Korea, South",,
"Song Ki-seok",1248053538,Start,"Korea, South",,
"Song Young-jin",1197352077,Stub,"Korea, South",,
"Won Sehun",1218114176,Start,"Korea, South",,
"Woo Hee-jong",1248055379,Stub,"Korea, South",,
"Yeo Sang-kyoo",1248054287,C,"Korea, South",,
"Yun Chi-chang",1214785611,Stub,"Korea, South",,
"Yun Hee-suk",1248060366,B,"Korea, South",,
"Yun Il-seon",1221352139,Start,"Korea, South",,
"Yun So-ha",1214500724,Start,"Korea, South",,
"Yun Young-sun (minister)",1214785975,Stub,"Korea, South",,
"Anisia Achieng",1223223050,Start,"South Sudan",,
"Elizabeth Acuei Yol",1219648005,Start,"South Sudan",,
"Wol Akec Akol",1093916563,Stub,"South Sudan",,
"Mayol Kur Akuei",1213647572,Stub,"South Sudan",,
"Alfred Futiyo Karaba",1225251895,Stub,"South Sudan",,
"Jacob Aligo",1178261933,Stub,"South Sudan",,
"Michael Lado Allah-Jabu",1215107662,Start,"South Sudan",,
"Augustino Kiri Gwolo",1229325134,Start,"South Sudan",,
"Paul Malong Awan",1233385951,C,"South Sudan",,
"Joseph Bakosoro",1189798127,Start,"South Sudan",,
"Tito Biel",1055829953,Start,"South Sudan",,
